what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1310379685958
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1310379685971
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1310379686239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379686808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1310379688359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1310379688359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379688374
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.gnu.ui",1310379691891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379692315
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1310379693284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379693505
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1310379695659
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1310379695768
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1310379695789
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1310379695836
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1310379695876
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1310379695940
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1310379695947
started,bundle,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core",1310379695999
started,bundle,com.google.appengine.eclipse.core,2.3.2.r37v201106211634,"com.google.appengine.eclipse.core",1310379703933
started,bundle,com.google.gdt.eclipse.suite,2.3.2.r37v201106211634,"com.google.gdt.eclipse.suite",1310379703954
started,bundle,org.eclipse.cdt.launch,7.0.0.201106081058,"org.eclipse.cdt.launch",1310379704025
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1310379704117
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1310379705381
started,bundle,org.eclipse.cdt.dsf,2.2.0.201106081058,"org.eclipse.cdt.dsf",1310379705421
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1310379705421
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1310379705422
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201106081058,"org.eclipse.cdt.debug.mi.core",1310379705456
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1310379723504
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1310379723512
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1310379723517
started,bundle,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms",1310379724989
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1310379725542
started,bundle,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.adt",1310379725594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379727924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379728826
started,bundle,com.android.ide.eclipse.traceview,11.0.0.v201105251008-128486,"com.android.ide.eclipse.traceview",1310379728858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379729805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379802939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379804965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379807219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379810446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1310379812593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379812612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379820206
error,log,,,"Failed to load properties file for project 'And_Helloworld'",1310379893529
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1310379894266
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1310379894266
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1310379894615
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1310379895769
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1310379895777
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1310379895783
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310379895955
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1310379896712
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1310379896827
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1310379897010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379897463
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310379899663
started,bundle,com.google.gdt.eclipse.maven,2.3.2.r37v201106211634,"com.google.gdt.eclipse.maven",1310379901283
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1310379905283
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1310379905561
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1310379905725
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1310379905825
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310379906197
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1310379912332
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1310379912452
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310379912486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379914970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379925005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379932472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310379979834
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1310379987631
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1310379987778
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1310379987835
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1310379988085
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1310379988133
opened,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1310379988424
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1310379988715
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310379988766
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1310379989666
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1310379989705
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1310379989708
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1310379989788
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1310379990910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1310380014791
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310380016803
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1310380016984
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310380017216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380020546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380021402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380021794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380088207
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1310380097080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380099534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380129357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380131826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380145530
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1310380149552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380150979
error,log,,,"No command output when running: 'am start -n sigma.helloworld/sigma.helloworld.And_HelloworldActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1310380228959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380242853
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1310380247253
